Country,Address,Name,State,Review Count,Stars
,"9212 W Judge Perez Dr, Ste C",Secret Thai Restaurant,LA,146,4.5
,9250 Watson Rd,Z E N Thai & Japanese Cuisine,MO,229,4
,9269 E US 36 Hwy,Bangkok Kitchen Thai Restaurant,IN,207,4.5
,9356 E 5th St,Thai Day Spa,AZ,27,5
,"9454 W Fairview Ave, Ste 130",Pasinee Thai Massage,ID,20,5
,9546 W Linebaugh Ave,Siam Thai Restaurant,FL,181,4
,"9655 E US Hwy 36, Ste I",Thai Lanna,IN,106,4
,"9873 N Michgan Rd, Ste 150",Thai Nine Restaurant,IN,52,4.5
,10022 Cross Creek Blvd,Thai Lanna & Sushi,FL,243,4
,10022 E US Hwy 36,"Tin's House, Thai Cuisine & Sushi",IN,97,4.5
,10025 102A Avenue,Thai Express,AB,11,2.5
,10038 W Overland,Pad Thai House,ID,532,4
,10049 113 Street NW,Bua Thai Restaurant,AB,37,3.5
,10110 W. Overland Rd.,Thairapy By Johanna,ID,28,4.5
,"10152 82 Avenue, Suite A",Kaengthai Bistro,AB,35,4.5
,10466 Roosevelt Blvd N,Yummy Thai,FL,180,4
,10471 Gibsonton Dr,Tuk Tuk Thai Fusion,FL,305,4.5
,"10500 Ulmerton Rd, Ste 756",Smiley Thai To Go,FL,66,4.5
,10569 97th Street NW,Boualouang Laos & Thai Cuisine,AB,64,4
,10572 E 96th St,Star Sushi And Thai,IN,41,4.5
,10644 Cedar Grove Rd,Thida Thai,TN,301,4
,10724 - 95 Street,Noi Thai,AB,54,4.5
,"10730 US-19 N, Unit 15-16",Rooster Thai Sushi,FL,59,5
,10938 N 56th St,Sawatdee Thai Cuisine,FL,157,4
,11002 Seminole Blvd,Ithai & Sushi Restaurant,FL,63,4
,11021 Allisonville Rd,Thai Kitchen Restaurant,IN,338,4
,11054 Olive Blvd,Thai Nivas Cafe,MO,121,3.5
,11078 Spring Hill Dr,Thai Cuisine,FL,76,4
,11106 Bloomingdale Ave,Lemon Grass Thai Kitchen,FL,111,3.5
,11270 4th St N,Thai Wok,FL,116,4
,11356 Lebanon Rd,Smiley Thai and Sushi,TN,106,4.5
,11695 Boyette Rd,Chai Yo Thai Cuisine,FL,128,4
,11922 Seminole Blvd,Panai Thai Restaurant,FL,72,4.5
,"12125 N Oracle Rd, Ste 169",Tuk Tuk Thai,AZ,67,3.5
,"12142 N Rancho Vistoso Blvd, Ste 120",Mali Thai,AZ,28,4
,"12375 W Chinden Blvd, Ste C",Boise Thai Noodle House,ID,16,4.5
,12676 Lamplighter Sq,Pad Thai,MO,343,4.5
,12967 Olive Blvd,Ocha Thai & Japanese Restaurant,MO,147,4
,13037 Gulf Blvd,Thai-Am 2,FL,174,3.5
,"13220 S Belcher Rd, Ste 19",Thai 5 Fast Food,FL,5,4
,13248 N Dale Mabry Hwy,Jasmine Thai Restaurant,FL,167,3.5
,13416 Boyette Rd,Payaathai Cuisine,FL,23,4.5
,13680 137 Avene Northwest,Thai Express,AB,9,3.5
,13800 Park Blvd,Osaka Sushi & Thai,FL,162,3.5
,13946 Old Nashville Hwy,Asia Market & Thai Phooket 3,TN,24,3.5
,14096 Trade Center Dr,Thai O'Cha,IN,100,4.5
,14156 Olive Blvd,Addie's Thai House,MO,286,4
,14402 N Dale Mabry Hwy,Benjarong Thai,FL,113,4
,14536 Manchester Rd,Rice Thai Bistro,MO,189,4.5
,15015 Manchester Rd,Kabuki Sushi & Thai,MO,148,3.5
,15229 Gulf Blvd,Thai Star Sushi Bar,FL,224,4.5
,15319 Amberly Dr,Thai Ruby,FL,143,4
,17022 Palm Pointe Dr,Palm Thai,FL,96,4.5
,"17307 Gulf Blvd, Ste A",3D Sushi Thai Lao,FL,21,4.5
,17669 N Dale Mabry Hwy,THAI Chili Pepper,FL,57,4
,17807 Gulf Blvd,Thai Rama9,FL,127,4.5
,18431 US-41,Thai Cafe Modern,FL,45,4
,20685 Bruce B Downs Blvd,Aroi Thai Tsuyu,FL,94,3.5
,"27001 US Hwy 19 N, Ste 2081",Ruby Thai Kitchen,FL,8,3.5
,27427 Wesley Chapel Blvd,Arroy Thai,FL,223,4
,32716 US Hwy 19 N,Tum Rub Thai,FL,89,4
,35354 State Rd 54 W,Best Thai & Sushi,FL,178,4.5
US,1 American Treasure Way,American Treasure Tour,PA,12,4.5
,1 Asi Way N,American Strategic Insurance,FL,47,1
,"1 Lee Blvd, Unit 2",AmericanMuscle,PA,56,1.5
,1 Mullica Hill Rd,Landmark Americana Tap & Grill - Glassboro,NJ,179,2.5
,"1 N Calle Cesar Chavez, Ste 120",A-American Self Storage,CA,14,4
,1 State St,Jeannine’s American Bakery & Restaurant,CA,41,5
,1 Terminal Dr,The Great American Bagel Bakery & Panini,LA,5,1.5
,"1 Terminal Dr, Ste 401",American Airlines,TN,58,1.5
,1 Water St,American Water Resources,NJ,64,2
,4 W Ave,The Great American Pub,PA,101,3
,10 Waterloo Ave,American Male,PA,5,4.5
,14 Paoli Shopping Ctr,Baxter's American Grille,PA,38,3.5
,20 S Calle Cesar Chavez,A-American Self Storage,CA,5,4
,25 Westbank Expy,All American Car Wash,LA,7,2
,38 White Bridge Rd,Dalts American Grill,TN,151,3.5
,70 Buckwalter Rd,American Heritage Federal Credit Union,PA,5,4
,76 Industrial Hwy,Red Fire American Grill,PA,34,3
,94 E Main St,Americana Taphouse,TN,457,3.5
,100 Marchwood Rd,Bistro 24 American Grille,PA,95,3.5
,101 N Narberth Ave,The Great American Pub,PA,58,3
,101 S 3rd St,Museum of the American Revolution,PA,156,4
,101 S Independence Mall E,National Museum of American Jewish History,PA,63,4.5
,"101 West Ohio St, Ste 1200",American College of Education,IN,5,3.5
,105 S 5th St,American Philosophical Society,PA,7,4
,107 W Blacklidge Dr,American Conditioned Air,AZ,13,4.5
,111 108th Ave,American Legion,FL,6,4
,123 Fayette St,The Great American Pub,PA,242,3
,125 N Black Horse Pike,Polish American Deli,NJ,17,3
,127 Statesman Rd,African American Publications,PA,6,1
,132 S 8th St,American Jewelry Co,PA,5,5
,134 Baltimore Pike,American Furniture Design,PA,10,1
,136 Washington Dr,American Team,PA,58,2
,142 Opry Mills Dr,Great American Cookies,TN,7,3.5
,148 Bridge St,The Great American Pub,PA,225,3.5
,157 Franklin Rd,American Jewelry,TN,10,4.5
,160 N Gulph Rd,American Eagle Outfitters,PA,7,3
,160 S C St,Kashmir American Enterprises,NV,7,3
,161 Brandon Town Center Dr,American Signature Furniture,FL,38,1.5
,163 3rd St N,American Stage,FL,21,4
,191 E Glendale Ave,All American Auto Repair and Tires,NV,36,5
,"197 Westbank Expy, Space 1595",Great American Cookies,LA,6,5
,200 N Anderson Ln,Maggiemoo's Ice Cream & Great American Cookies,TN,22,3.5
,201 South Capitol Ave,Pan American Plaza,IN,8,4
,213 Gulf Blvd,VIP Mexican American Cuisine,FL,63,3.5
,217 Morton Ave,The New American Bistro,PA,64,4
,223 Apollo Beach Blvd,American Nails,FL,8,4
,230 Haverford Ave,Narberth American Family Market,PA,17,4.5
,235 W Butler Ave,Tu Casa Hispanic & American Restaurant,PA,95,3.5
,241 Central Ave,Sauvignon Wine Locker American Trattoria,FL,40,4.5
,241 S Route 168,American Discount Tire & Service Center,NJ,10,2.5
,247 California Ave,The Cheese Board American Bistro,NV,171,4.5
,247 Schuylkill Rd,American Dental Solutions,PA,15,3.5
,"255 S 17th St, Ste 2102",American Laser Skincare,PA,11,2.5
,280 3rd St S,American Spirits,FL,17,3.5
,291 Indian Lake Blvd,American Family Care Indian Lake,TN,13,3.5
,"292 W Ridge Pike, Bldg A",American Dental Excellence,PA,8,3
,295 Gentry Way,American Housekeeping,NV,15,2
,300 Delaware Ave,American Standard Auto Protection,DE,23,1
,"301 E City Ave, Ste G5",American Family Dental Care,PA,18,1.5
,301 South Gulfview Blvd,SHOR American Seafood Grill,FL,276,4
,304 Americana,Americana Pizza,ID,50,4.5
,308 Walnut St,Polish American Cultural Center,PA,6,3.5
,309 N Main St,"American Freight Furniture, Mattress, Appliance",TN,11,3
,315 Big Rd,American Classic Motors,PA,25,2.5
,"325 Chestnut St, Ste 800",North American Home Warranty,PA,5,1
,"350 Glendale Ave, Ste 100","American Freight - Appliance, Furniture, Mattress",NV,7,4
,"350 Massachusetts Ave, Ste 150",Hedge Row American Bistro,IN,421,4
,"350 N Milwaukee St, Ste 1325",American Eagle Outfitters,ID,6,3.5
,"350 Scarlett Rd, Ste 19",Cafe Americana,PA,97,4.5
,"355 Pleasant Grove Rd, Ste 1400",American Family Care Providence,TN,26,3
,360 Wilson St,American Legion Post 275,FL,14,4.5
,"372 S. Eagle Rd, Ste 194",American Lawn Care Pros,ID,5,2
,400 Richey Ave,Zena's American Mediterranean Cuisine,NJ,78,3.5
,401 S Mt Juliet Rd,American Jewelry Company,TN,17,3.5
,"404 Bna Dr, Ste 200",American Homes 4 Rent,TN,65,1.5
,412 Sicklerville Rd,Haitian American cuisine,NJ,17,4.5
,421 Opry Mills Dr,American Eagle Outfitters,TN,5,3.5
,430 S Franklin Rd,American Wholesale Furniture,IN,11,3.5
,"434 Houston St, Ste 120",Americano Lounge,TN,85,5
,434 Pine St,CJ's Americana,NJ,5,3
,435 Kietzke Ln,North American Embroidery,NV,12,4.5
,"479 Thomas Jones Way, Ste 600",American Family Dental Care,PA,12,2.5
,480 Coney Island Dr,American Document Destruction,CA,26,5
,482 E Carmel Dr,CBD American Shaman Indy,IN,6,5
,500 James Fowler Rd,American Airlines,CA,14,1.5
,500 Mapleleaf Dr,American Heating and Cooling,TN,17,2.5
,500 Rte 73 S,Redstone American Grill,NJ,554,4
,500 W Washington St,Eiteljorg Museum of American Indians & Western Art,IN,109,4.5
,505 Swede St,TreJo American & Mexican Restaurant,PA,31,4.5
,508 Bainbridge St,American Mortals,PA,17,4.5
,508 Victorian Ave,All American Driving School,NV,9,5
,"509 E Gay St, Ste 5",American Nail Salon,PA,88,3
,510 Broadway,National Museum of African American Music,TN,54,5
,510 W Limberlost Dr,American Self Storage,AZ,11,4.5
,512 W Germantown Pike,Redstone American Grill,PA,550,3.5
,515 Market St,Latin American Restaurant,NJ,19,4.5
,516 E King Rd,The Great American Pub,PA,59,2.5
,523 E Gay St,American Red Cross Blood Services,PA,6,2
,535 Brandon Town Center Mall,Great American Cookies,FL,15,2
,545 W Main St,American Dental Solutions,PA,7,3.5
,547 York Rd,Bullard's American Cafe,PA,107,4.5
,582 Brandon Town Center Mall,Aerie by American Eagle,FL,5,5
,600 American Legion Dr,American Legion Post 273,FL,7,3.5
,,,,15,3
,"601 S Harbour Island Blvd, Ste 107",American Social,FL,768,3.5
,613 N Milpas St,Joyeria Latina Americana,CA,9,4
,621 E Alturas St,American Fleet Service,AZ,10,5
,625 N Main St,"Poco's Mexican-American Restaurant, Bar & Comedy Cabaret",PA,176,3
,"633 W Germantown Pike, Ste 208",American Independent Insurance,PA,6,1.5
,636 B Gallatin Pike N,American Movers Enterprise,TN,8,2
,650 S Rock Blvd,American Iron Gym,NV,55,5
,"690 W Dekalb Pike, Ste 2035",American Vision at the Court,PA,23,4
,692 Knowles Ave,American Chimney Sweep & Repair,PA,8,4
,700 Spring Garden St,American Red Cross,PA,9,4.5
,,American Red Cross Blood Services,PA,31,2
,701 Ace Memorial Dr,2 Fat Guys American Grill,DE,69,3.5
,701 Arch St,The African American Museum in Philadelphia,PA,42,3.5
,705 Channelside Dr,American Victory Ship & Museum,FL,31,4.5
,707 Paseo Nuevo,American Eagle Outfitters,CA,16,4
,725 Fayette St,American Auto Repair & Getty,PA,7,3.5
,"727 Craig Road, Suite 101",American Sleep Medicine,MO,6,1.5
,727 Walnut St,American Mortals,PA,232,4.5
,729 Calhoun Ave,American Music City Taxi,TN,51,2.5
,750 Upper State Rd,The Metropolitan American Diner & Bar,PA,506,4
,754 Seminole Blvd,American Painters,FL,15,4.5
,777 N Meridian St,American Legion Mall,IN,6,4.5
,777 W Clements Bridge Rd,American Discount Fence,NJ,10,4
,790 Berlin Rd,American Lube,NJ,12,4.5
,795 E Moana Ln,American Auto Air And Repair,NV,36,4
,801 Greenbrae Dr,James M Fewins - American Family Insurance,NV,10,4
,808 Bethlehem Pike Rte 309,American Arms & Ammo,PA,14,2.5
,817 N Easton Rd,American Dental Care,PA,25,2
,822 White Horse Pike,American Lawn Irrigation,NJ,6,1.5
,827 S East St,General American Donut Company,IN,309,4
,827 S Santa Rita Ave,A American Electrical Services,AZ,6,4.5
,"855 Sandhill Rd, Ste D","Daltile, American Olean, Marazzi Sales Service Center",NV,5,2.5
,880 Conference Dr,American Home Design,TN,44,2.5
,900 Airline Dr,American Airlines,LA,55,1.5
,901 N Market St,Barclays North American Capital Corporation,DE,36,1
,901 North Market St,American Standard Auto Protection,DE,8,1
,"911 Washington Ave, Ste 100",The American Institute of Architects Bookstore,MO,5,4.5
,914 S Hwy Dr,American Roofing & Exteriors,MO,9,3
,"925 Gallatin Ave, Ste 103",CBD American Shaman - Nashville,TN,7,4
,934 E Rue De La Banque,American Legion  Post 397,MO,5,4.5
,937 N Illinois Rt 3,American Nails,IL,7,3
,945 Magazine St,The American Sector,LA,193,3
,949 E 4th St,American & Foreign Transmission Service,NV,6,3
,"951 Haddonfield Rd, Ste 2A",American Collectors Insurance,NJ,38,3
,965 E Peckham Ln,A-American Self Storage,NV,16,4.5
,985 Industrial Blvd,American Family Care Smyrna,TN,39,3
,1000 Main St,Nj American Water,NJ,8,1
,1002 N Parsons Ave,All American Pool Service,FL,7,5
,1004 No Sarah St,St Louis American Cab Co,MO,12,2.5
,1012 N Rampart St,American Townhouse,LA,11,5
,1017 Race St,Chung May Chinese & American Food Corp,PA,15,3.5
,1025 Bienville St,The American Bicycle Rental Company,LA,93,4.5
,1025 Laurel Oak Rd,American Water,NJ,7,1.5
,1033 Anacapa St,American Riviera Bank - Santa Barbara,CA,15,4
,1034 Little Gloucester Rd,African & American Braidings,NJ,5,2.5
,1037 E Philadelphia Ave,American Dental Solutions,PA,10,3.5
,1104 Naamans Creek Rd,Americana Asian Kitchen,PA,28,4
,"1131 W Grant Rd, Ste 107",North American Powder Coating,AZ,8,4.5
,1200 Decatur St,The American Sports Saloon,LA,233,3.5
,1200 Welsh Rd,American Star Diner,PA,111,3
,1220 American Blvd,American Helicopter Museum & Education Center,PA,16,4.5
,1228 Jefferson Hwy,Chinese American Cafe,LA,34,3.5
,1285 Bruce B Downs Blvd,American Wood Flooring,FL,7,3.5
,1317 Lindbergh Plaza Ctr,American Carnival Mart,MO,8,4.5
,1376 Market St,American Seafood Connection,PA,16,4
,1376 Sullivan Ln,All American Jewelry & Loan,NV,6,4
,1383 Monmouth Rd,O'Connor's American Bar & Grille,NJ,131,4
,1401 Cheltenham Ave,American Furniture Design,PA,8,1.5
,1401 N Black Horse Pike,American Sheds,NJ,5,3
,1406 S Rangeline Rd,American Mattress - Carmel,IN,6,4
,1410 Discovery Pkwy,Illinois American Water Company,IL,10,1
,"1410 W 86th St, Ste 40",American Mattress - Indianapolis North,IN,5,5
,1439 S 4th Ave,American Eat Company,AZ,235,4
,"1495 Saint Louis Galleria, Ste 1495",Great American Cookies,MO,10,2
,1500 Market St,The American Pub,PA,34,2.5
,1515 Pear Tree Ln,American Driving School,PA,6,1.5
,1521 Hwy 31 W,Uncle John's American Diner,TN,17,4
,1560 W Duval Mine Rd,American Legion Post 66,AZ,6,2.5
,1565 S Meridian Rd,KJ's American Grille,ID,50,3.5
,1614 W Ritner St,Potito's Italian American Pastries,PA,88,3.5
,1633 Prater Way,American Furniture & Mattress,NV,13,3.5
,1665 Riedle Dr,American Fitness,IL,5,4
,1704 N Regal Dr,American Property Management,ID,6,1.5
,1716 Marsh Rd,Ulysses American Gastro Pub,DE,248,3.5
,1730 US Hwy 19 N,Americana 50s Diner,FL,70,3
,1745 Grand Blvd,American Leak Detection of Tampa,FL,23,4.5
,"1776 E Lancaster Ave, Ste 3",American Nails,PA,36,3
,1777 Galleria Blvd,American Signature Furniture,TN,45,2
,"1800 Byberry Rd, Ste 1401",American Wedding Group,PA,11,1.5
,1800 Federal St,American Sardine Bar,PA,359,4
,1800 Galleria Blvd,American Eagle,TN,6,2.5
,"1800 Galleria Blvd, Ste 5030",American Girl Nashville,TN,19,2.5
,"1800 Galleria Blvd, Suite 2240",Great American Cookies,TN,6,2
,1836 Cliff Dr,American Cleaners & Tailoring,CA,20,3
,1867 E High St,American Dental Solutions,PA,30,2
,1900 Greentree Rd,American Nails,NJ,5,2
,1900 Pattison Ave,The American Swedish Historical Museum,PA,11,5
,2001 E Grant Rd,All American Eyeglass Repair,AZ,25,5
,2001 E Plumb Ln,American Airlines,NV,50,1.5
,2003 Carondelet St,The George & Leah McKenna Museum of African American Art,LA,5,5
,2026 E 54th St,American Village,IN,7,3.5
,2038 McKelvey Rd,American Cleaners,MO,5,4
,2052 Lucon Rd,American Fuels,PA,6,3.5
,2060 Red Lion Rd,American Heritage Federal Credit Union,PA,27,2
,2063 Saint Louis Galleria,American Eagle Outfitters,MO,6,2.5
,2075 Valley Rd,A-American Self Storage,NV,7,4.5
,2108 N Howard Ave,Jamaican & American Cafe,FL,12,4.5
,2124 James L Redman Pkwy,The Great American Barber,FL,5,4
,2130 Gallatin Pike N,American Signature Furniture,TN,38,2
,"2145 Sutro St, Ste 10",Antojitos El Sabor Latino Americano,NV,24,3.5
,2199 Spruce St,American Unlimited Electronics,NJ,8,2
,2200 N 17th St,Maxwells Carribean American Take Outs,PA,16,4
,2201 Charlotte Ave,American Red Cross,TN,15,4.5
,2214 1st Capitol Dr,American Cleaners,MO,9,1
,2223 North Westshore Blvd,Great American Cookies,FL,7,3.5
,2240 9th Ave S,Dr. Carter G. Woodson African American Museum,FL,7,4.5
,2259 Jackson Downs Blvd,All-American Pest Control,TN,23,4
,2311 Cherokee St,Elaine's Classic American Sandwiches,MO,70,4.5
,2322 Margaret St,American Best Garage Doors,PA,8,4.5
,2400 Street Rd,Earl's New American,PA,135,3.5
,2461 Rt 1,American Crab Co,PA,85,4.5
,2481 N 54th St,Landmark Americana Tap & Grill - City Line,PA,133,2.5
,2504 W Martin Luther King Blvd,Pupuseria & Cafeteria Centroamericana,FL,137,4.5
,2615 N Goyette Ave,American Motorcycle Transport,AZ,5,4.5
,2620 W Hunting Park Ave,American Heritage Federal Credit Union,PA,7,3.5
,2707 University Square Dr,American Escape Rooms,FL,54,4.5
,"2727 Philmont Ave, Ste 112",American Best Locksmith,PA,26,4
,2755 Manhattan Blvd,American Deli,LA,6,4
,2800 Cherokee St,Carniceria Latino Americana,MO,13,4
,2800 Opryland Dr,American Craft Tavern,TN,5,4
,,Cascades American Cafe,TN,236,3
,2810 Dekalb Pike,American Dental Solutions,PA,16,4
,2817 Turkey Creek Rd,All American Lawn & Tree Specialist,FL,5,3.5
,2900 Chartres St,Bywater American Bistro,LA,181,4.5
,3009 N 22nd St,D'S Caribbean And American Food,PA,10,3.5
,3034 George Nick Connor Dr,American Seafoods,LA,5,5
,3041 Owen Dr,"American Freight: Furniture, Mattress Appliance",TN,27,2
,"3077 E 98th St, Ste 180",American Homes 4 rent,IN,9,1
,3111 Route 73,American Auto Group NJ,NJ,9,2
,3130 E Grant Rd,American Antique Mall,AZ,13,4
,3140 Garden Oaks Dr,American Chiropractic Clinic,LA,8,5
,3201 Airport Way,American Airlines,ID,11,2
,3204 Gallatin Pike,American Legion Post 82,TN,7,5
,"3220 Rue Royale, Ste 1",American Puppy Grooming,MO,6,4
,3298 N Five Mile Rd,American Realty,ID,8,4
,"3301 Veterans Hwy, Space 78A",Great American Cookies,LA,17,2
,"3310 W Cypress St, Ste 203- 204",American Bartending Professionals,FL,8,4
,3333 Market St,Landmark Americana Tap & Grill - University City,PA,394,3
,3333 Old Franklin Rd,American Plumbing,TN,6,3.5
,3340 S Denver Way,Air Van northAmerican,ID,10,2.5
,3409 N Interstate 10 Service Rd W,"American Freight Furniture, Mattress, Appliance",LA,22,3
,3424 Delmar Blvd,American Automotive Services,MO,18,4
,3428 Rhawn St,American Dental Associates - Philadelphia,PA,6,3
,"3432 Sr 580, Unit 436",American Limo & Transportation,FL,15,4.5
,3452 Collins St,All American Limousine,PA,5,2.5
,3507 Hessmer Ave,Centroamericana Restaurant,LA,27,4
,"3515 Airway Dr., Ste 205",American Arborists,NV,206,5
,3521 Federal St,Latin American Restaurant Pollo on Grill,NJ,25,3.5
,3601 Tyrone Blvd N,American Transmission & Air,FL,5,3.5
,3607 State St,Jeannine's American Bakery Restaurant,CA,575,4
,3629 Gallatin Pike,American Tuxedo & Bridal,TN,6,4
,3653 N 1st Ave,Andy's American Glass,AZ,9,4.5
,"3665 E Bay Dr, Ste 164",American Institute of Beauty,FL,9,3
,3700 Orleans Ave,American Can,LA,28,2
,3780 State St,First American Title Company,CA,5,3.5
,3800 North Broad St,Queen Bee African Hair Braiding & American Hairstyle,PA,38,3.5
,3821 Powelton Ave,American Picture Framing,PA,7,5
,3858 Kennett Pike,Cromwell's American Tavern and Taqueria,DE,94,3
,3924 Chestnut St,American Legion Penn Center Post 204,PA,6,3
,4009 Tampa Rd,Flamestone American Grill,FL,519,4
,4030 W Waters Ave,Charley's American Bar & Restaurant,FL,11,4.5
,4100 George J Bean Pkwy,American Airlines,FL,58,2
,4102 Welcome Home Rd,American Irrigation Services,FL,10,4.5
,4121 16th St N,Great American Natural Products,FL,23,4.5
,"4141 State St, Ste B 11",American Indian Health & Services,CA,17,2
,4237 S State Route 159,American Cleaners,IL,11,2
,4241 Veterans Memorial Blvd,Boulevard American Bistro,LA,229,4
,4257 54th Ave N,American Appliance,FL,33,2.5
,4267 State St,American Tire Depot - Santa Barbara,CA,149,4
,4301 49th St N,American Transmission of Pinellas,FL,11,5
,4309 W Pearl Ave,American Sliding Door Repair,FL,5,2.5
,4334 Setting Sun Dr,All American Lock & Safe,NV,15,5
,"4400 34th St N Units H I, Unit H-I",American Freight: Furniture and Mattress,FL,12,2.5
,4444 City Ave,North American Motor Inns,PA,25,1
,"4500 Linden Hill Rd, Ste 11",Cafe Americana,DE,29,4.5
,4500 N Oracle Rd,All American Burger,AZ,22,3
,4507 N Broad St,Ajw Jamaican and American Food,PA,5,2
,4535 S Dale Mabry Hwy,American Freight Furniture and Mattress,FL,24,3.5
,4573 N College Ave,Next Door American Eatery,IN,443,4
,4590 E Broadway Blvd,Opa's Best Greek American Cuisine,AZ,230,4.5
,4605 S Harding St,Indian and American Restaurant,IN,50,4
,4631 Hampton Ave,American Cleaners,MO,28,1.5
,4700 St Rd,Brady's An American Pub,PA,16,2.5
,4800 Ebbtide Ln,American Marina,FL,7,4.5
,"4830 W Kennedy Blvd, Ste 155 , Ste 200",American Momentum Bank,FL,5,2
,4909 E 82nd St,American Mattress - Indianapolis,IN,15,4.5
,4919 96th St E,American Honey Creamery & Coffee,FL,17,5
,"5080 IN-135, Ste A",Our Table American Bistro,IN,7,4.5
,5119 N Nebraska Ave,Ella's Americana Folk Art Cafe,FL,961,4
,5133 Harding Pike,American Nails,TN,14,3
,5171 Citrus Blvd,Boulevard American Bistro,LA,86,4
,5411 W Kendall St,All-American Publishing,ID,5,1.5
,5425 Rte 70 W,American Red Cross Camden County,NJ,6,3
,5454 Bruce B Downs Blvd,American Cleaners,FL,6,2
,5508 Corbett Ln,American Child Care,TN,5,2.5
,5535 W Prescott St,American Legion Post 138,FL,5,4.5
,5563 Oakville Shopping Ctr,American Nails,MO,12,3
,5603 Greene St,K & J Caribbean American Diner,PA,38,3.5
,"5615 38th St, Unit A","American Freight Furniture, Mattress, Appliance",IN,7,3.5
,5667 E Speedway Blvd,American Freight: Furniture and Mattress,AZ,25,3.5
,"5720 N Belt W, Ste 30",American Nails,IL,5,1.5
,5738 Rte 202,Caleb's American Kitchen,PA,314,4
,5750 Kopetsky Dr,"American Freight Furniture, Mattress, Appliance",IN,17,4
,5826 Nolensville Pike,American Family Care Nashville South,TN,32,2
,"6100 Tower Cir, Ste 600",Franklin American Mortgage ,TN,68,1.5
,6174 Gunn Hwy,The American Dream Barber shop,FL,5,4.5
,6189 Bennett Dr,American Kolache,IL,7,4.5
,6314 Delmar Blvd,American Falafel,MO,65,4.5
,6350 Germantown Ave,Young American Cider,PA,12,5
,6515 Elmwood Ave,Bintou African & American Restaurant,PA,7,4
,6625 Castor Ave,El Meson Latin American Cuisine,PA,7,3.5
,6885 E Southpoint Rd,American Openings,AZ,6,4
,6918 N Florida Ave,The American Legion Post 111,FL,10,3.5
,6933 Hampton Ave,All American Collectibles,MO,8,3.5
,6951 Olive Blvd,EyeSeeMe African American Children's Bookstore,MO,12,4.5
,"7060 Hollister Ave, Ste 105",Jeannine's American Bakery Restaurant,CA,117,4.5
,"7105 Bakers Bridge Ave, Ste 400",American Family Dentistry Cool Springs,TN,7,2
,7139 E Broadway Blvd,American Red Cross Donor Center,AZ,14,3.5
,7151 Marsh Rd,American Health Network,IN,7,3.5
,7230 US Hwy 19 N,American Signature Furniture,FL,41,2
,7250 S Tucson Blvd,American Airlines,AZ,67,1.5
,"7325 N La Cholla Blvd, Ste 207",American Red Cross Donation Center,AZ,7,3.5
,7380 Business Center Dr,All American Grooming Salon,IN,12,3
,7501 Delmar Blvd,American Cleaners,MO,10,1.5
,7515 Big Bend Blvd,About Time & American Passport,MO,34,4.5
,"7584 Olive Blvd, Ste 207",All American Appliance Service,MO,26,3.5
,7601 Palm River Rd,Latin American Super Market,FL,6,3.5
,7800 Col H Weir Cook Memorial Dr,American Airlines,IN,36,2
,8000 Essington Ave,American Airlines,PA,33,1.5
,8033 W Franklin Rd,"American Freight - Appliance, Furniture, Mattress",ID,5,3
,8098 66th St,German American Society,FL,5,4
,"8200 Bryan Dairy Rd, Ste 340",American Institute of Balance,FL,7,4
,"8275 N Silverbell Rd, Ste 109",Paul Barker Agency - American Family Insurance,AZ,7,4.5
,8332 Woodfield Xing Blvd,American Funds Group,IN,5,1
,8606 Pendleton Pike,American Imports,IN,9,3
,"8607 E US Hwy 36, Ste 100",American Health Network,IN,5,2
,"8882 170th Street, Unit 2884",American Eagle Outfitters,AB,6,3
